enuc
8.002367
 
Hcore
-32.577395  -7.578833   0.000000  -0.014474   0.000000  -1.240102  -1.240102
 -7.578833  -9.200943   0.000000  -0.176890   0.000000  -2.906710  -2.906710
  0.000000   0.000000  -7.458819   0.000000   0.000000  -1.675150   1.675150
 -0.014474  -0.176890   0.000000  -7.415312   0.000000  -1.356868  -1.356868
  0.000000   0.000000   0.000000   0.000000  -7.347145   0.000000   0.000000
 -1.240102  -2.906710  -1.675150  -1.356868   0.000000  -4.540171  -1.071146
 -1.240102  -2.906710   1.675150  -1.356868   0.000000  -1.071146  -4.540171
 
S-1/2
 1.023635 -0.136855  0.000000 -0.007487 -0.000000  0.019028  0.019028
-0.136855  1.157863 -0.000000  0.072160  0.000000 -0.222333 -0.222333
 0.000000 -0.000000  1.073315 -0.000000  0.000000 -0.175758  0.175758
-0.007487  0.072160 -0.000000  1.038305  0.000000 -0.118463 -0.118463
-0.000000  0.000000  0.000000  0.000000  1.000000  0.000000 -0.000000
 0.019028 -0.222333 -0.175758 -0.118463  0.000000  1.129723 -0.062598
 0.019028 -0.222333  0.175758 -0.118463 -0.000000 -0.062598  1.129723
 
Iter 	E(elec)           	E(tot)            	Delta(E)          	RMS(D)            	
3ttau: 4,7,13,10: 21.176795308418  tau:  39.576108314891
3ttau: 4,7,13,11: 0.005458973852  tau:  -0.922691671017
3ttau: 4,7,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 4,7,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 4,8,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 4,8,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 4,8,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 4,8,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 4,9,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 4,9,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 4,9,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 4,9,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,10,12: 0.001008889026  tau:  0.001657687100
3ttau: 5,0,10,13: -0.001815292661  tau:  -0.001781290007
3ttau: 5,1,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,1,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,1,10,12: -0.030498750156  tau:  -0.061704703903
3ttau: 5,1,10,13: -0.000740467911  tau:  -0.002375930903
3ttau: 5,2,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,2,10,12: 0.290381842964  tau:  0.503763877156
3ttau: 5,2,10,13: 0.243465318501  tau:  0.254648390261
3ttau: 5,3,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,3,10,12: 3.185384776473  tau:  5.624645040652
3ttau: 5,3,10,13: 0.148593270932  tau:  0.276431693125
3ttau: 5,4,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,10,11: -0.214265934099  tau:  -0.214265934099
3ttau: 5,4,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,4,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,10,12: -0.000000000000  tau:  0.000000000000
3ttau: 5,5,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,10,11: 0.000000000000  tau:  0.000000000001
3ttau: 5,6,10,12: -0.005458973852  tau:  0.922691671017
3ttau: 5,6,10,13: -1.029687938981  tau:  -0.981044784440
3ttau: 5,7,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,7,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,7,10,12: -21.472685922979  tau:  -39.871998929452
3ttau: 5,7,10,13: -1.777916584274  tau:  -2.742200379132
3ttau: 5,8,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,8,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,0,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 5,0,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,11,12: -0.028824277549  tau:  -0.060030231296
3ttau: 5,0,11,13: -0.000574763161  tau:  -0.002210226153
3ttau: 5,1,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,1,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,1,11,12: 0.001174593776  tau:  0.001823391850
3ttau: 5,1,11,13: -0.000140820054  tau:  -0.000106817400
3ttau: 5,2,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,11,12: 3.110199862564  tau:  5.549460126743
3ttau: 5,2,11,13: 0.247278734453  tau:  0.375117156646
3ttau: 5,3,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,11,12: 0.389067306485  tau:  0.602449340677
3ttau: 5,3,11,13: 0.168280404592  tau:  0.179463476352
3ttau: 5,4,11,10: 0.214265934099  tau:  0.214265934099
3ttau: 5,4,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,4,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,11,13: -0.000000000000  tau:  0.000000000000
3ttau: 5,6,11,10: -0.000000000000  tau:  -0.000000000001
3ttau: 5,6,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,11,12: -21.176795308418  tau:  -39.576108314891
3ttau: 5,6,11,13: -1.670142608543  tau:  -2.634426403401
3ttau: 5,7,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,7,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,7,11,12: 0.102315001879  tau:  1.030465646748
3ttau: 5,7,11,13: -0.733797324420  tau:  -0.685154169879
3ttau: 5,8,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,8,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,0,12,10: -0.001008889026  tau:  -0.001657687100
3ttau: 5,0,12,11: 0.028824277549  tau:  0.060030231296
3ttau: 5,0,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,1,12,10: 0.030498750156  tau:  0.061704703903
3ttau: 5,1,12,11: -0.001174593776  tau:  -0.001823391850
3ttau: 5,1,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,1,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,12,10: -0.290381842964  tau:  -0.503763877156
3ttau: 5,2,12,11: -3.110199862564  tau:  -5.549460126743
3ttau: 5,2,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,12,10: -3.185384776473  tau:  -5.624645040652
3ttau: 5,3,12,11: -0.389067306485  tau:  -0.602449340677
3ttau: 5,3,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,4,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,12,13: 14.507153965268  tau:  27.456522067780
3ttau: 5,5,12,10: -0.000000000000  tau:  0.000000000000
3ttau: 5,5,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,12,10: 0.005458973852  tau:  -0.922691671017
3ttau: 5,6,12,11: 21.176795308418  tau:  39.576108314891
3ttau: 5,6,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,12,13: -0.000000000000  tau:  -0.000000000000
3ttau: 5,7,12,10: 21.472685922979  tau:  39.871998929452
3ttau: 5,7,12,11: -0.102315001879  tau:  -1.030465646748
3ttau: 5,7,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,7,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 5,8,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,13,10: 0.001815292661  tau:  0.001781290007
3ttau: 5,0,13,11: 0.000574763161  tau:  0.002210226153
3ttau: 5,0,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,0,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,1,13,10: 0.000740467911  tau:  0.002375930903
3ttau: 5,1,13,11: 0.000140820054  tau:  0.000106817400
3ttau: 5,1,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,1,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,2,13,10: -0.243465318501  tau:  -0.254648390261
3ttau: 5,2,13,11: -0.247278734453  tau:  -0.375117156646
3ttau: 5,2,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,2,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,13,10: -0.148593270932  tau:  -0.276431693125
3ttau: 5,3,13,11: -0.168280404592  tau:  -0.179463476352
3ttau: 5,3,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,3,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,4,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 5,4,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 5,4,13,12: -14.507153965268  tau:  -27.456522067780
3ttau: 5,4,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,5,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,13,10: 1.029687938981  tau:  0.981044784440
3ttau: 5,6,13,11: 1.670142608543  tau:  2.634426403401
3ttau: 5,6,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 5,6,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,7,13,10: 1.777916584274  tau:  2.742200379132
3ttau: 5,7,13,11: 0.733797324420  tau:  0.685154169879
3ttau: 5,7,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,7,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,8,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,8,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 5,9,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 5,9,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,10,11: -0.001366938861  tau:  -0.002678170517
3ttau: 6,0,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,10,11: -0.040949096065  tau:  -0.085120404450
3ttau: 6,1,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,10,11: 0.370959209600  tau:  0.847668316668
3ttau: 6,2,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,10,13: 0.000000000000  tau:  -0.000000000000
3ttau: 6,3,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,10,11: 3.944308053672  tau:  7.415901950986
3ttau: 6,3,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 6,4,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,4,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,4,10,12: 0.733797324420  tau:  0.685154169879
3ttau: 6,4,10,13: -0.102315001879  tau:  -1.030465646748
3ttau: 6,5,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,5,10,11: -0.000000000000  tau:  -0.000000000001
3ttau: 6,5,10,12: 0.005458973852  tau:  -0.922691671017
3ttau: 6,5,10,13: 1.029687938981  tau:  0.981044784440
3ttau: 6,6,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,10,11: -0.000000000000  tau:  0.000000000000
3ttau: 6,6,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,10,13: -0.000000000000  tau:  0.000000000000
3ttau: 6,7,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,10,11: -28.295988188658  tau:  -54.300792109917
3ttau: 6,7,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,7,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,11,10: 0.001366938861  tau:  0.002678170517
3ttau: 6,0,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 6,1,11,10: 0.040949096065  tau:  0.085120404450
3ttau: 6,1,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,1,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,11,10: -0.370959209600  tau:  -0.847668316668
3ttau: 6,2,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,2,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,11,10: -3.944308053672  tau:  -7.415901950986
3ttau: 6,3,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 6,4,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,4,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,4,11,12: 1.777916584274  tau:  2.742200379132
3ttau: 6,4,11,13: 21.472685922979  tau:  39.871998929452
3ttau: 6,5,11,10: 0.000000000000  tau:  0.000000000001
3ttau: 6,5,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,5,11,12: 21.176795308418  tau:  39.576108314891
3ttau: 6,5,11,13: 1.670142608543  tau:  2.634426403401
3ttau: 6,6,11,10: -0.000000000000  tau:  0.000000000000
3ttau: 6,6,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,11,10: 28.295988188658  tau:  54.300792109917
3ttau: 6,7,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,7,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,8,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,11,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,0,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,0,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,12,13: -0.000079568922  tau:  -0.000079568922
3ttau: 6,1,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,1,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,12,13: 0.001572920203  tau:  0.001572920203
3ttau: 6,2,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,2,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,12,13: 0.046971454237  tau:  0.046971454237
3ttau: 6,3,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,3,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,3,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,12,13: -0.141681032096  tau:  -0.141681032096
3ttau: 6,4,12,10: -0.733797324420  tau:  -0.685154169879
3ttau: 6,4,12,11: -1.777916584274  tau:  -2.742200379132
3ttau: 6,4,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,4,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,5,12,10: -0.005458973852  tau:  0.922691671017
3ttau: 6,5,12,11: -21.176795308418  tau:  -39.576108314891
3ttau: 6,5,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,5,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,12,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,12,13: 0.439510666671  tau:  0.439510666671
3ttau: 6,8,12,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,8,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,8,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,12,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,12,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,12,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,12,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,0,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,0,13,12: 0.000079568922  tau:  0.000079568922
3ttau: 6,0,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,1,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,1,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,1,13,12: -0.001572920203  tau:  -0.001572920203
3ttau: 6,1,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,2,13,10: -0.000000000000  tau:  0.000000000000
3ttau: 6,2,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,2,13,12: -0.046971454237  tau:  -0.046971454237
3ttau: 6,2,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,3,13,12: 0.141681032096  tau:  0.141681032096
3ttau: 6,3,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,4,13,10: 0.102315001879  tau:  1.030465646748
3ttau: 6,4,13,11: -21.472685922979  tau:  -39.871998929452
3ttau: 6,4,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,4,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,5,13,10: -1.029687938981  tau:  -0.981044784440
3ttau: 6,5,13,11: -1.670142608543  tau:  -2.634426403401
3ttau: 6,5,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,5,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,13,11: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,13,12: 0.000000000000  tau:  0.000000000000
3ttau: 6,6,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,7,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,7,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,7,13,12: -0.439510666671  tau:  -0.439510666671
3ttau: 6,7,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,13,10: 0.000000000000  tau:  0.000000000000
3ttau: 6,8,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,8,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,8,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 6,9,13,10: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,13,11: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,13,12: -0.000000000000  tau:  -0.000000000000
3ttau: 6,9,13,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,10,11: 0.040949096065  tau:  0.085120404450
3ttau: 7,0,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,1,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,10,11: 0.001366938861  tau:  0.002678170517
3ttau: 7,1,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 7,1,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,10,11: -3.944308053672  tau:  -7.415901950986
3ttau: 7,2,10,12: -0.000000000000  tau:  -0.000000000000
3ttau: 7,2,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,10,11: -0.370959209600  tau:  -0.847668316668
3ttau: 7,3,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,4,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,10,11: 0.000000000000  tau:  0.000000000001
3ttau: 7,4,10,12: 1.670142608543  tau:  2.634426403401
3ttau: 7,4,10,13: 21.176795308418  tau:  39.576108314891
3ttau: 7,5,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,10,12: 21.472685922979  tau:  39.871998929452
3ttau: 7,5,10,13: 1.777916584274  tau:  2.742200379132
3ttau: 7,6,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,10,11: 28.295988188658  tau:  54.300792109917
3ttau: 7,6,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,10,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,7,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,7,10,11: -0.000000000000  tau:  0.000000000000
3ttau: 7,7,10,12: -0.000000000000  tau:  0.000000000000
3ttau: 7,7,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,10,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,8,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,10,10: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,10,11: -0.000000000000  tau:  -0.000000000000
3ttau: 7,9,10,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,9,10,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,11,10: -0.040949096065  tau:  -0.085120404450
3ttau: 7,0,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,0,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,11,10: -0.001366938861  tau:  -0.002678170517
3ttau: 7,1,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,1,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,11,10: 3.944308053672  tau:  7.415901950986
3ttau: 7,2,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,2,11,12: -0.000000000000  tau:  -0.000000000000
3ttau: 7,2,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,11,10: 0.370959209600  tau:  0.847668316668
3ttau: 7,3,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,3,11,12: 0.000000000000  tau:  -0.000000000000
3ttau: 7,3,11,13: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,11,10: -0.000000000000  tau:  -0.000000000001
3ttau: 7,4,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,4,11,12: 1.029687938981  tau:  0.981044784440
3ttau: 7,4,11,13: 0.005458973852  tau:  -0.922691671017
3ttau: 7,5,11,10: -0.000000000000  tau:  -0.000000000000
3ttau: 7,5,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,5,11,12: -0.102315001879  tau:  -1.030465646748
3ttau: 7,5,11,13: 0.733797324420  tau:  0.685154169879
3ttau: 7,6,11,10: -28.295988188658  tau:  -54.300792109917
3ttau: 7,6,11,11: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,11,12: 0.000000000000  tau:  0.000000000000
3ttau: 7,6,11,13: -0.000000000000  tau:  -0.000000000000
3ttau: 7,7,11,10: 0.000000000000  tau:  0.000000000000
